STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,EVAP,MDPR,PGTM,PRCP,RAIN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT10,WT11
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/11/2017,7.61,,,,,1.33,1,0,0,69,71,63,,110,100,,,18.1,25.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/12/2017,11.41,,,,,0.04,1,0,0,57,64,48,,40,40,,,25.9,31.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/13/2017,6.93,,,,,0,0,0,0,57,69,50,,340,340,,,17,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/14/2017,4.92,,,,,0,0,0,0,55,69,43,,30,30,,,10.1,14.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/15/2017,8.28,,,,,0,0,0,0,57,68,46,,130,150,,,17,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/16/2017,11.63,,,,,0,0,0,0,62,73,52,,160,170,,,21.9,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/17/2017,11.41,,,,,0,0,0,0,71,80,61,,140,140,,,21.9,27.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/18/2017,5.59,,,,,0,0,0,0,69,84,59,,150,130,,,16.1,21,1,1,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/19/2017,6.26,,,,,0,0,0,0,73,85,61,,160,160,,,16.1,23,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/20/2017,7.38,,,,,0,0,0,0,74,86,67,,230,220,,,14.1,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/21/2017,7.16,,,,,0,0,0,0,73,86,61,,170,170,,,15,19.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/22/2017,6.71,,,,,0,0,0,0,73,85,58,,160,160,,,17,21.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/23/2017,11.86,,,,,0,0,0,0,73,86,62,,150,150,,,25.9,32,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/24/2017,17,,,,,1.26,1,0,0,73,81,65,,160,260,,,30,51,1,,1,,1,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/25/2017,6.04,,,,,0.02,1,0,0,73,81,60,,340,230,,,15,21,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/26/2017,10.29,,,,,0,0,0,0,72,86,61,,140,160,,,25.1,31.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/27/2017,8.28,,,,,0,0,0,0,76,87,69,,160,160,,,17,21.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/28/2017,14.99,,,,,0,0,0,0,75,83,68,,150,150,,,28,34,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/29/2017,6.71,,,,,1.68,1,0,0,74,79,64,,160,150,,,25.1,31.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/30/2017,7.61,,,,,0,0,0,0,68,77,59,,320,340,,,23,30,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,3/31/2017,8.95,,,,,0,0,0,0,69,86,54,,150,150,,,21.9,27.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/1/2017,12.97,,,,,0,0,0,0,70,79,61,,140,130,,,25.9,32,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/2/2017,11.18,,,,,0.09,1,0,0,74,83,68,,140,340,,,25.9,38.9,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/3/2017,7.38,,,,,0,0,0,0,71,86,57,,290,300,,,17,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/4/2017,7.61,,,,,0,0,0,0,74,88,59,,150,140,,,21.9,30,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/5/2017,12.75,,,,,0,0,0,0,71,75,54,,320,340,,,25.1,33.1,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/6/2017,3.36,,,,,0,0,0,0,65,79,50,,340,340,,,14.1,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/7/2017,4.47,,,,,0,0,0,0,66,81,51,,130,130,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/8/2017,9.4,,,,,0,0,0,0,69,81,53,,160,160,,,23.9,34,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/9/2017,12.75,,,,,0,0,0,0,72,83,65,,140,150,,,23.9,31.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/10/2017,12.53,,,,,0.14,1,0,0,74,80,72,,140,150,,,23.9,27.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/11/2017,8.5,,,,,0.73,1,0,0,71,76,61,,10,10,,,33.1,38.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/12/2017,5.82,,,,,0.19,1,0,0,67,80,60,,140,140,,,18.1,21,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/13/2017,8.28,,,,,0,0,0,0,72,82,63,,140,140,,,21.9,25.9,1,1,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/14/2017,8.28,,,,,0,0,0,0,71,82,61,,120,120,,,19.9,27.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/15/2017,7.16,,,,,0,0,0,0,72,84,63,,150,160,,,19.9,23.9,1,1,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/16/2017,8.5,,,,,0,0,0,0,75,85,66,,130,170,,,21.9,25.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/17/2017,6.49,,,,,0.2,1,0,0,74,83,66,,130,130,,,19.9,25.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/18/2017,8.05,,,,,0.31,1,0,0,70,77,67,,120,130,,,17,19.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/19/2017,9.62,,,,,0.01,1,0,0,73,83,66,,140,140,,,25.1,30,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/20/2017,7.83,,,,,0,0,0,0,76,86,68,,140,120,,,18.1,23,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/21/2017,8.5,,,,,0,0,0,0,76,88,67,,160,150,,,19.9,25.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/22/2017,11.63,,,,,0,0,0,0,74,84,60,,340,360,,,23.9,31.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/23/2017,10.96,,,,,0,0,0,0,63,74,53,,360,340,,,21,27.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/24/2017,4.25,,,,,0,0,0,0,66,81,52,,130,190,,,15,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/25/2017,12.53,,,,,0,0,0,0,73,85,65,,160,160,,,21.9,31.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/26/2017,12.75,,,,,0,0,0,0,80,91,63,,330,340,,,25.9,32,,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/27/2017,9.17,,,,,0,0,0,0,68,81,53,,150,150,,,18.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/28/2017,16.55,,,,,0,0,0,0,79,90,74,,150,140,,,25.9,33.1,,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/29/2017,18.57,,,,,0.01,1,0,0,81,85,63,,320,150,,,29.1,42.9,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,4/30/2017,8.72,,,,,0,0,0,0,69,76,56,,320,300,,,21.9,29.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/1/2017,7.38,,,,,0,0,0,0,68,88,51,,160,170,,,19.9,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/2/2017,10.51,,,,,0,0,0,0,74,86,59,,150,140,,,23,30,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/3/2017,12.3,,,,,0.2,1,0,0,78,86,63,,330,330,,,32,40.9,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/4/2017,14.76,,,,,0,0,0,0,68,77,57,,350,350,,,30,38,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/5/2017,8.05,,,,,0,0,0,0,68,82,57,,360,10,,,21,30,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/6/2017,4.03,,,,,0,0,0,0,69,85,52,,140,140,,,15,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/7/2017,7.16,,,,,0,0,0,0,73,84,56,,140,120,,,19.9,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/8/2017,10.29,,,,,0,0,0,0,72,83,60,,130,150,,,23.9,32,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/9/2017,9.62,,,,,0.02,1,0,0,74,84,63,,130,140,,,19.9,27.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/10/2017,11.41,,,,,0,0,0,0,76,83,68,,120,110,,,23.9,30,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/11/2017,10.07,,,,,0,0,0,0,78,86,73,,150,170,,,23.9,30,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/12/2017,10.51,,,,,0.33,1,0,0,78,85,70,,340,300,,,21,27.1,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/13/2017,8.05,,,,,0,0,0,0,75,87,64,,20,20,,,15,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/14/2017,5.37,,,,,0,0,0,0,75,87,63,,160,160,,,16.1,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/15/2017,8.5,,,,,0,0,0,0,75,87,61,,130,140,,,21,27.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/16/2017,14.99,,,,,0,0,0,0,77,88,69,,130,150,,,25.9,35.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/17/2017,13.87,,,,,0,0,0,0,79,87,76,,160,150,,,23.9,31.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/18/2017,15.88,,,,,0,0,0,0,82,91,78,,150,150,,,29.1,34,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/19/2017,16.33,,,,,0.01,1,0,0,82,89,78,,130,150,,,25.9,33.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/20/2017,8.05,,,,,0,0,0,0,82,90,76,,150,140,,,19.9,23,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/21/2017,9.17,,,,,0.02,1,0,0,79,91,73,,40,50,,,23,27.1,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/22/2017,8.72,,,,,0.25,1,0,0,73,78,68,,150,160,,,21,27.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/23/2017,7.61,,,,,0.02,1,0,0,73,88,64,,340,330,,,28,35.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/24/2017,8.72,,,,,0,0,0,0,71,84,58,,320,280,,,21.9,28,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/25/2017,10.74,,,,,0,0,0,0,75,90,60,,160,150,,,21.9,27.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/26/2017,11.18,,,,,0,0,0,0,81,91,74,,160,160,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/27/2017,11.63,,,,,0,0,0,0,85,93,80,,160,160,,,21.9,25.9,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/28/2017,10.51,,,,,1.42,1,0,0,84,92,70,,40,30,,,25.9,35.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/29/2017,6.26,,,,,0.05,1,0,0,76,82,69,,100,120,,,23.9,30,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/30/2017,8.28,,,,,0,0,0,0,78,89,70,,40,50,,,17,21,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/31/2017,6.71,,,,,0.09,1,0,0,78,88,71,,100,,,,12.1,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/1/2017,8.95,,,,,0.16,1,0,0,78,84,72,,130,140,,,19.9,23,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/2/2017,7.38,,,,,0.03,1,0,0,78,86,72,,110,100,,,16.1,25.1,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/3/2017,5.37,,,,,0.28,1,0,0,80,92,73,,140,140,,,21,23,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/4/2017,5.59,,,,,0.92,1,0,0,78,86,70,,100,320,,,21,28,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/5/2017,3.36,,,,,1.67,1,0,0,75,84,71,,170,100,,,23,51,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/6/2017,7.61,,,,,0.15,1,0,0,77,89,71,,50,40,,,31.1,42.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/7/2017,7.61,,,,,0,0,0,0,81,93,73,,30,30,,,18.1,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/8/2017,5.82,,,,,0,0,0,0,80,89,68,,20,30,,,14.1,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/9/2017,4.7,,,,,0,0,0,0,77,86,67,,130,130,,,15,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/10/2017,8.5,,,,,0,0,0,0,78,88,67,,130,140,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/11/2017,8.72,,,,,0.02,1,0,0,80,91,69,,140,150,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/12/2017,10.96,,,,,0.02,1,0,0,83,91,75,,140,150,,,23,27.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/13/2017,12.75,,,,,0.07,1,0,0,83,90,77,,140,150,,,31.1,40,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/14/2017,9.84,,,,,0,0,0,0,85,92,77,,150,160,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/15/2017,7.16,,,,,0,0,0,0,85,95,77,,170,160,,,15,19,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/16/2017,8.05,,,,,0,0,0,0,85,96,77,,170,170,,,18.1,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/17/2017,9.62,,,,,0,0,0,0,85,93,79,,180,200,,,16.1,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/18/2017,9.62,,,,,0,0,0,0,86,96,78,,160,150,,,17,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/19/2017,4.25,,,,,0,0,0,0,85,96,75,,50,20,,,13,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/20/2017,9.4,,,,,0,0,0,0,86,95,77,,30,40,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/21/2017,15.43,,,,,0.11,1,0,0,82,90,76,,30,40,,,25.9,33.1,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/22/2017,9.17,,,,,0.18,1,0,0,79,89,76,,330,250,,,18.1,23,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/23/2017,9.4,,,,,0,0,0,0,86,96,80,,150,150,,,19.9,21.9,,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/24/2017,6.26,,,,,1.64,1,0,0,81,86,74,,80,260,,,14.1,18.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/25/2017,8.05,,,,,1.29,1,0,0,79,87,70,,130,120,,,23.9,30,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/26/2017,7.38,,,,,0,0,0,0,79,90,73,,90,100,,,23,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/27/2017,8.5,,,,,0.48,1,0,0,79,87,74,,120,120,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/28/2017,10.51,,,,,0,0,0,0,80,90,74,,120,110,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/29/2017,7.61,,,,,0.17,1,0,0,81,91,74,,150,160,,,17,23.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/30/2017,10.74,,,,,0,0,0,0,85,93,80,,160,170,,,19.9,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/1/2017,7.61,,,,,0,0,0,0,86,94,77,,160,150,,,16.1,21,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/2/2017,8.5,,,,,0,0,0,0,85,94,76,,130,130,,,21,25.9,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/3/2017,8.05,,,,,0,0,0,0,85,95,78,,150,150,,,18.1,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/4/2017,6.26,,,,,0,0,0,0,86,96,79,,150,140,,,18.1,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/5/2017,7.61,,,,,0,0,0,0,86,95,77,,150,140,,,21,25.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/6/2017,6.26,,,,,0,0,0,0,85,94,76,,170,140,,,16.1,29.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/7/2017,4.25,,,,,0,0,0,0,85,95,76,,180,180,,,17,23.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/8/2017,3.8,,,,,0,0,0,0,85,96,76,,50,50,,,19.9,21.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/9/2017,6.49,,,,,2.3,1,0,0,84,96,73,,150,160,,,28,34,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/10/2017,6.93,,,,,0.51,1,0,0,77,84,73,,330,330,,,15,21.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/11/2017,4.7,,,,,0,0,0,0,82,93,75,,150,150,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/12/2017,5.82,,,,,0.02,1,0,0,82,90,75,,130,120,,,18.1,25.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/13/2017,4.25,,,,,0.01,1,0,0,83,93,75,,80,110,,,15,17,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/14/2017,4.25,,,,,0,0,0,0,85,96,76,,130,130,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/15/2017,4.03,,,,,1.2,1,0,0,83,93,73,,50,50,,,28,32,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/16/2017,4.7,,,,,0,0,0,0,79,92,73,,150,140,,,13,16.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/17/2017,4.47,,,,,0,0,0,0,84,92,78,,160,160,,,16.1,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/18/2017,3.8,,,,,0.68,1,0,0,84,92,77,,130,140,,,18.1,19.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/19/2017,3.8,,,,,0,0,0,0,83,94,75,,130,140,,,15,19,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/20/2017,4.7,,,,,0,0,0,0,86,97,77,,180,170,,,14.1,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/21/2017,4.03,,,,,0.5,1,0,0,86,96,76,,120,130,,,19.9,23,,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/22/2017,4.92,,,,,0.9,1,0,0,84,94,74,,290,280,,,30,53,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/23/2017,6.49,,,,,0.17,1,0,0,83,94,78,,170,170,,,17,21.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/24/2017,6.93,,,,,0,0,0,0,87,96,80,,180,160,,,13,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/25/2017,7.83,,,,,0,0,0,0,86,95,77,,160,160,,,15,19,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/26/2017,6.49,,,,,0,0,0,0,86,97,77,,150,160,,,23.9,29.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/27/2017,5.59,,,,,0,0,0,0,86,98,76,,140,150,,,21.9,25.9,,,,,,,,,
